हम शरबत खाते हैं,ᱟᱱᱮ ᱫᱛ ᱞ ᱤ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम शर्करा खाते हैं,ᱟᱱᱮ ᱥᱚᱠ ᱞᱟᱨ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम शर्ट खाते हैं,ᱟᱱᱮ ᱥᱨᱴ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम शहद खाते हैं,ᱟᱱᱮ ᱠᱩᱣᱰᱤ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम शहर खाते हैं,ᱟᱱᱮ ᱱ ᱟ ᱜᱟᱨ ᱰ ᱯᱚᱧ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम शाखा खाते हैं,ᱟᱱᱮ ᱟᱛᱪ ᱢ ᱠ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम शिक्षक खाते हैं,ᱟᱱᱮ ᱥᱤᱠ ᱠ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम शिमला मिर्च खाते हैं,ᱟᱱᱮ ᱛᱳ ᱞᱢ ᱢᱞ ᱠᱣ ᱬᱦᱟ ᱪ ᱠᱚᱥᱩᱞ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम शेर खाते हैं,ᱟᱱᱮ ᱥᱮᱨ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम संगीतकार खाते हैं,ᱟᱱᱮ ᱥᱚᱢᱵᱟᱠᱟᱨ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम संतरा खाते हैं,ᱟᱱᱮ ᱛᱮᱯᱟ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम सब,ᱟᱞᱮ ᱛᱤ
हम सब एक हैं,ᱣᱭᱸ ᱥᱨᱣᱮ ᱮᱠᱟᱷ ᱥᱢᱷ ᱾
हम सभी,ᱟᱢ ᱞᱞ ᱠ ᱧᱞ ᱞᱱᱞ ᱢ ᱧ ᱨᱬᱢ ᱧ ᱭ ᱠ ᱞᱰᱧ ᱞ ᱜᱩ ᱧ ᱰ
हम समुद्र खाते हैं,ᱟᱱᱮ ᱥᱢᱩᱰᱨ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम ससुर खाते हैं,ᱟᱱᱮ ᱦᱟ ᱞᱤᱝ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम सांप खाते हैं,ᱟᱱᱮ ᱥᱟᱝᱯ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम साइकिल खाते हैं,ᱟᱱᱮ ᱥᱟᱭᱠᱤᱞ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम साड़ी खाते हैं,ᱟᱱᱮ ᱥᱟᱫ़ᱤ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम साथ रहते हैं,ᱣᱭᱸ ᱢᱤᱞᱤᱫᱣᱟ ᱡᱤᱣᱟᱢᱷ ᱾
हम सास खाते हैं,ᱟᱱᱮ ᱦᱟ ᱟᱭ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम सिनेमा खाते हैं,ᱟᱱᱮ ᱥᱤᱱᱮᱢᱟ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम सिर खाते हैं,ᱟᱱᱮ ᱨᱟᱞ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम सीढ़ी खाते हैं,ᱟᱱᱮ ᱥᱤᱞᱞᱨᱣᱤ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम सीना खाते हैं,ᱟᱱᱮ ᱥᱱᱟ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम सुअर खाते हैं,ᱟᱱᱮ ᱥᱩᱭᱟᱨ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम सूरज खाते हैं,ᱟᱱᱮ ᱪᱟᱫᱤ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम सेब खाते हैं,ᱟᱱᱮ ᱯᱚᱨ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम सैंडल खाते हैं,ᱟᱱᱮ ᱥᱮ ᱰ ᱞ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम सैनिक खाते हैं,ᱟᱱᱮ ᱥᱚᱱᱤ ᱠ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम स्कर्ट खाते हैं,ᱟᱱᱮ ᱥ ᱠᱨ ᱟ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम स्कूटर खाते हैं,ᱟᱱᱮ ᱞ ᱞᱚᱴ ᱞ ᱢᱛᱚᱞ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम स्कूल खाते हैं,ᱟᱱᱮ ᱥ ᱠ ᱞ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम स्टोल खाते हैं,ᱟᱱᱮ ᱠᱳ ᱟᱢ ᱛᱩ ᱲᱤ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम स्पीकर खाते हैं,ᱟᱱᱮ ᱧᱮᱞ ᱪᱟ ᱞ ᱞᱟ ᱠᱟ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम स्वेटर खाते हैं,ᱟᱱᱮ ᱞᱳ ᱠ ᱞᱮ ᱬᱩ ᱠᱟ ᱧᱮ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम हथेली खाते हैं,ᱟᱱᱮ ᱠᱟᱛ ᱛᱤ ᱞᱟ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम हलवा खाते हैं,ᱟᱱᱮ ᱰᱦ ᱣᱰ ᱛᱠ ᱟ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम हल्दी खाते हैं,ᱟᱱᱮ ᱦᱟᱞᱫᱤ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम हवा खाते हैं,ᱟᱱᱮ ᱦ ᱯ ᱤ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम हवाई जहाज खाते हैं,ᱟᱱᱮ ᱦ ᱯ ᱤ ᱡᱦᱟᱡ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम हांड़ी खाते हैं,ᱟᱱᱮ ᱦ ᱟᱸ ᱰᱟ ᱭ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम हाथ खाते हैं,ᱟᱱᱮ ᱦᱟᱛ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम हाथी खाते हैं,ᱟᱱᱮ ᱦᱟᱛᱤ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम हिप्स खाते हैं,ᱟᱱᱮ ᱦ ᱯ ᱞ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम हिरण खाते हैं,ᱟᱱᱮ ᱦᱤ ᱨᱚ ᱧᱩᱱ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम हीटर खाते हैं,ᱟᱱᱮ ᱦᱤᱴᱨ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम हेलीकॉप्टर खाते हैं,ᱟᱱᱮ ᱦ ᱮᱞᱤ ᱠᱟᱯᱛ ᱧ ᱪᱟ ᱧ ᱱ ᱛ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम हैं,ᱟᱱᱮ ᱛᱮᱜ
हम हैट खाते हैं,ᱟᱱᱮ ᱦᱮᱧᱥ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम हॉल खाते हैं,ᱟᱱᱮ ᱦᱳ ᱞ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हम होंठ खाते हैं,ᱟᱱᱮ ᱠᱠ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
हमारा,ᱟᱱᱮ
हमारी,ᱟᱱᱮ
हमारे,ᱟᱱᱮ
हमें,ᱟᱱᱮ
हमें एक साथ मिलकर काम करना चाहिए,ᱚᱥᱢᱟᱵᱷᱤᱷ ᱢᱤᱞᱤᱫᱣᱟ ᱠᱟᱨᱭᱸ ᱠᱨᱛᱣᱭᱢ ᱾
हमेशा,ᱦᱢᱮᱥᱟ
हमेशा खुश रहो,ᱦᱢᱠᱞ ᱠᱦᱟᱞ ᱦᱠᱧ ᱧ ᱣᱢ ᱢᱠ ᱨᱢ ᱠᱪ
हर,ᱦᱨ
हर जगह,ᱦᱨ ᱡᱜᱦ
हर दिन,ᱦᱨ ᱰᱤᱱ
हर महीने,ᱦᱨ ᱢᱦᱤᱱᱮ
हर साल,ᱦᱨ ᱥᱟᱞ
हर हफ्ते,ᱦᱨ ᱦᱯᱛᱮ
हरगिज़ नहीं,ᱦᱨᱜᱤᱡ़ ᱱᱦᱤᱝ
हरा,ᱦᱟ ᱨᱟ ᱯᱱᱞᱠ ᱞᱥᱠ ᱠᱩ ᱣᱞᱛ
हरिद्वार,ᱦ ᱨ ᱛ ᱞ ᱨ ᱰᱩ ᱰᱜᱤ
हरियाणा,ᱦ ᱨᱞ ᱞᱠ ᱡ ᱠᱨᱠᱪ ᱧᱜᱠ ᱮ ᱡ ᱠᱧᱭᱞᱞ ᱞ
हरी,ᱦᱟ ᱨᱤ ᱪᱞᱪ ᱯ ᱤᱧᱞ ᱠᱫ ᱧ
हरी मिर्च,ᱞ ᱟᱝ ᱦ ᱞ
हरीश,ᱦᱨᱤᱥ
हलवा,ᱰᱦ ᱣᱰ ᱛᱠ ᱟ
हल्का,ᱦᱞᱠᱟ
हल्का नीला,ᱦᱚᱞᱠᱟ ᱱᱤᱞ
हल्का भूरा,ᱦᱚᱞᱠᱟ ᱵᱳ
हल्का लाल,ᱦᱚᱞᱠᱟ ᱞᱟᱞ
हल्का हरा,ᱦᱚᱞᱠᱟ ᱦᱚᱨᱤ
हल्की,ᱠᱟᱱ ᱞ ᱤ ᱠ ᱠᱧᱰᱟᱞ ᱣ ᱫᱧ ᱦᱳ ᱠ ᱠᱞᱣ ᱳᱢᱧᱞ
हल्के-फुल्के,ᱦᱟᱞ ᱠᱞ ᱢ ᱧ ᱥᱞᱛ ᱡᱠᱫ ᱠᱞ ᱡ ᱤ
हल्दी,ᱦᱟᱞᱫᱤ
हवा,ᱮ ᱮᱞ
हवा चल रही है,ᱣᱟᱭᱩᱷ ᱣᱤᱥᱯᱷᱚᱴᱭᱛᱤ ᱾
हवाई जहाज,ᱦᱟᱣᱟᱭ ᱡᱮᱦᱟᱡ
हवादार,ᱦᱣᱟᱰᱟᱨ
हस रहा हूं,ᱞᱟᱹᱭ ᱠᱟᱱᱟᱢ
हाँ,ᱦᱟᱝ
हाँसना,ᱢᱪᱞᱞ ᱡᱮ ᱠ ᱞᱪᱧᱞ ᱣᱤ
हां,ᱦᱳᱮ
हांड़ी,ᱦ ᱟᱸ ᱰᱟ ᱭ
हाथ,ᱦᱟᱢ
हाथी,ᱦᱟᱛᱤ
हाथी बहुत बड़ा है,ᱜᱡᱷ ᱚᱛᱤᱣ ᱣᱤᱥᱟᱞᱷ ᱚᱥᱛᱤ᱾
हार,ᱦᱟᱨ ᱱᱞᱤ
हासन,ᱦ ᱞ ᱥ ᱧᱠ ᱞᱰᱩᱧ ᱞᱢᱪᱠ
हिंदी विषय,ᱦᱤᱱᱫᱤ ᱣᱤᱥᱭ ᱾
हिप्स,ᱦ ᱯ ᱞ
हिमखंड,ᱵᱚᱨᱯᱚ ᱴᱩᱠᱟ
हिमाचल प्रदेश,ᱦ ᱠᱡᱞ ᱳᱢ ᱯᱞ ᱪᱯ ᱣ ᱞᱨᱡ ᱠᱞ ᱛᱟ ᱝ ᱚᱦᱧ ᱢ ᱞᱠᱞᱣᱞ
हिम्मत,ᱦᱤᱢᱢᱛ
हिम्मत करना,ᱛᱞ ᱨᱠ ᱞᱠᱧᱨᱞ ᱠ ᱨ ᱧ
हिम्मत रखो,ᱥᱟᱦᱥᱤᱠ ᱨᱦᱤᱮ 1 ᱾
हिरण,ᱨᱤᱝ
हिरन,ᱦᱤᱨᱟᱱ
हिसाब करो,MAT 1 ᱾
ही,ᱦᱤ
हीं,ᱦᱤᱝ
हींग,ᱦᱤ ᱧ ᱟ ᱠ
हीटर,ᱦᱤᱴᱨ
हूँ,ᱛᱮᱜ
हृदय,ᱦᱨ ᱞᱭ
हे,ᱦᱮ
हे भगवान,ᱦᱮ ᱰᱮᱣᱛᱟ
हेलीकॉप्टर,ᱦ ᱮᱞᱤ ᱠᱟᱯᱛ ᱧ ᱪᱟ ᱧ ᱱ ᱛ
हेलो,ᱦᱮᱞᱳ ᱡᱳᱦᱟᱨ
है,ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
हैं,ᱛᱮᱜ
हैट,ᱦᱮᱴ ᱞᱞ
हैदराबाद,ᱦᱚᱭᱫᱨᱟᱵᱟᱫ
हॉल,ᱦᱳᱞ
हो,ᱴᱤᱠᱠᱩ
हो सकता,ᱯᱟᱨ ᱤᱵᱟ
हो सकती,ᱯᱟᱨ ᱤᱵᱟ
हो सकतीं,ᱯᱟᱨ ᱤᱵᱟ
हो सकते,ᱯᱟᱨ ᱤᱵᱟ
होंगी,ᱤᱵᱟ
होंगे,ᱤᱵᱟ
होंठ,ᱦᱳᱧᱛ
होगा,ᱤᱵᱟ
होगी,ᱤᱵᱟ
होगे,ᱤᱵᱟ
होटल,ᱦᱳᱛᱮᱞ
होना,ᱦ ᱧᱠᱧ ᱢᱠ ᱥ ᱪ ᱞᱞᱠ ᱣᱠᱩ
होली खेलेंगे,ᱦᱚᱞᱤ ᱠᱚ ᱠᱷᱮᱞᱮᱜᱟ᱾
होशियार,ᱦᱚᱥᱤᱭᱟᱨ
ा,ᱟ
ि,ᱤ
ी,ᱤ
ु,ᱩ
ू,ᱩ
ृ,ᱨᱤ
े,ᱮ
ै,ᱮ
ो,ᱳ
ौ,ᱳ
०,᱐
१,᱑
२,᱒
३,᱓
४,᱔
५,᱕
६,᱖
७,᱗
८,᱘
९,᱙
आप कहाँ जा रहे हैं?, ᱟᱯᱮ ᱚᱠᱚᱭ ᱪᱟᱞᱟᱣᱟᱜ?
मुझे भूख लगी है।, ᱤᱧ ᱵᱷᱩᱠ ᱞᱟᱜᱟᱹ
मुझे प्यास लगी है।, ᱤᱧ ᱫᱟᱜ ᱞᱟᱜᱟᱹ
आज मौसम अच्छा है।, ᱟᱡ ᱢᱟᱣᱥᱚᱢ ᱵᱷᱟᱞᱚ ᱟᱠᱟᱱᱟ।
कल बारिश होगी।, ᱠᱟᱞ ᱵᱟᱨᱤᱥ ᱦᱚᱪᱚᱭᱟ।
मुझे स्कूल जाना है।, ᱤᱧ ᱥᱠᱩᱞ ᱪᱟᱞᱟᱣᱟᱜ।
वह मेरा दोस्त है।, ᱤᱱᱤᱧ ᱢᱤᱫ ᱥᱟᱸᱜᱤᱧ।
यह मेरा घर है।, ᱱᱚᱣᱟ ᱤᱧ ᱚᱲᱟᱜ।
मुझे काम करना है।, ᱤᱧ ᱠᱟᱢᱤ ᱠᱚᱱᱟᱭᱟ।
मैं पढ़ाई कर रहा हूँ।, ᱤᱧ ᱯᱚᱨᱟᱛ ᱠᱟᱱᱟᱹ।
मुझे डॉक्टर के पास जाना है।, ᱤᱧ ᱰᱚᱠᱴᱚᱨ ᱪᱮᱛᱟᱜ ᱪᱟᱞᱟᱣᱟᱜ।
यह खाना अच्छा है।, ᱱᱚᱣᱟ ᱡᱚᱢ ᱵᱷᱟᱞᱚ।
मुझे नींद आ रही है।, ᱤᱧ ᱧᱤᱫᱟᱹ ᱞᱟᱜᱟᱹ।
वह बाज़ार गया है।, ᱤᱱᱤᱧ ᱦᱟᱛ ᱪᱟᱞᱟᱣᱟᱜᱟ।
आप कब आएंगे?, ᱟᱯᱮ ᱠᱟᱵᱟ ᱟᱜᱚᱜ?
मुझे मदद चाहिए।, ᱤᱧ ᱥᱟᱦᱟᱭ ᱞᱟᱜᱟᱹ।
आज छुट्टी है।, ᱟᱡ ᱪᱷᱩᱴᱤ ᱠᱟᱱᱟ।
सब ठीक है।, ᱡᱷᱚᱛᱚ ᱵᱷᱟᱞᱚ।
मेरी शादी हो चुकी है। , ᱤᱧᱟᱜ ᱵᱟᱦᱟ ᱦᱩᱭ ᱟᱠᱟᱱᱟ।
मेरे दो भाई और एक बहन हैं। , ᱤᱧᱟᱜ ᱵᱟᱭ ᱫᱚᱭ ᱟᱨ ᱢᱤᱫ ᱵᱚᱱ ᱢᱮᱱᱟᱜ।
मैं शादीशुदा हूँ। , ᱤᱧ ᱵᱟᱦᱟ ᱦᱩᱭ ᱟᱠᱟᱱᱟ।
मैं एक कंपनी में काम करता हूँ। , ᱤᱧ ᱢᱤᱫ ᱠᱚᱢᱯᱟᱱᱤ ᱨᱮ ᱠᱟᱢᱤ ᱠᱟᱱᱟ।
मेरा पद सॉफ्टवेयर इंजीनियर है। , ᱤᱧᱟᱜ ᱯᱚᱫ ᱥᱚᱯᱷᱴᱣᱮᱨ ᱤᱧᱡᱤᱱᱤᱭᱟᱨ ᱢᱮᱱᱟᱜ।
मैं इस नौकरी में तीन साल से हूँ। , ᱤᱧ ᱱᱚᱠᱚᱨᱤ ᱨᱮ ᱯᱮ ᱵᱟᱪᱷᱚᱨ ᱠᱷᱚᱱ ᱢᱮᱱᱟᱜ।
मेरी तनख्वाह समय पर मिलती है। , ᱤᱧᱟᱜ ᱛᱚᱱᱠᱷᱟᱦ ᱥᱚᱢᱚᱭ ᱨᱮ ᱧᱟᱢᱚᱜ।
मैं शहर में काम करता हूँ। , ᱤᱧ ᱥᱟᱦᱚᱨ ᱨᱮ ᱠᱟᱢᱤ ᱠᱟᱱᱟ।
मैं नई नौकरी की तलाश कर रहा हूँ। , ᱤᱧ ᱱᱟᱣᱟ ᱱᱚᱠᱚᱨᱤ ᱧᱟᱢ ᱠᱟᱱᱟ।
मेरे पास तकनीकी कौशल हैं। , ᱤᱧᱟᱜ ᱛᱮᱠᱱᱤᱠᱟᱞ ᱠᱟᱹᱥᱚᱞ ᱢᱮᱱᱟᱜ।
मैं अपने काम से संतुष्ट हूँ। , ᱤᱧ ᱟᱯᱮᱭᱟᱜ ᱠᱟᱢᱤ ᱨᱮ ᱥᱟᱱᱛᱩᱥᱴ ᱠᱟᱱᱟ।
मैं रोज़ आठ घंटे काम करता हूँ। , ᱤᱧ ᱨᱚᱡ ᱟᱴ ᱜᱷᱚᱱᱴᱟ ᱠᱟᱢᱤ ᱠᱟᱱᱟ।
मुझे मेरा काम अच्छा लगता है। , ᱤᱧᱟᱜ ᱠᱟᱢᱤ ᱵᱷᱟᱞᱚ ᱞᱟᱜᱟᱹ।
मेरा स्वास्थ्य ठीक है। , ᱤᱧᱟᱜ ᱥᱮᱦᱚᱛ ᱵᱷᱟᱞᱚ ᱢᱮᱱᱟᱜ।
मैं रोज़ व्यायाम करता हूँ। , ᱤᱧ ᱨᱚᱡ ᱵᱮᱭᱟᱭᱟᱢ ᱠᱟᱱᱟ।
मैं पर्याप्त पानी पीता हूँ। , ᱤᱧ ᱯᱩᱨᱟ ᱫᱟᱜ ᱧᱩᱢ ᱠᱟᱱᱟ।
मैं स्वस्थ जीवन जीता हूँ। , ᱤᱧ ᱥᱮᱦᱚᱛ ᱡᱤᱵᱚᱱ ᱡᱤᱭᱟᱣᱟᱜ।
मुझे घर का खाना पसंद है। , ᱤᱧᱟᱜ ᱚᱲᱟᱜ ᱡᱚᱢ ᱠᱩᱥᱤ ᱢᱮᱱᱟᱜ।
मैं रोज़ समय पर सोता हूँ। , ᱤᱧ ᱨᱚᱡ ᱥᱚᱢᱚᱭ ᱨᱮ ᱧᱤᱫ ᱠᱟᱱᱟ।
मैं समय पर कार्यालय पहुँचता हूँ। , ᱤᱧ ᱥᱚᱢᱚᱭ ᱨᱮ ᱚᱯᱷᱤᱥ ᱟᱜᱚᱜ।
मैं टीम के साथ मिलकर काम करता हूँ। , ᱤᱧ ᱴᱤᱢ ᱥᱟᱶᱛᱮ ᱢᱤᱞᱤ ᱠᱟᱢᱤ ᱠᱟᱱᱟ।
मेरा बॉस सहयोगी है। , ᱤᱧᱟᱜ ᱵᱚᱥ ᱥᱟᱦᱟᱭᱚᱜᱤ ᱢᱮᱱᱟᱜ।
मेरे सहकर्मी मददगार हैं। , ᱤᱧᱟᱜ ᱥᱟᱦᱚᱠᱟᱨᱤ ᱥᱟᱦᱟᱭᱚᱜᱤ ᱢᱮᱱᱟᱜ।
मैं समय-समय पर छुट्टी लेता हूँ। , ᱤᱧ ᱥᱚᱢᱚᱭ-ᱥᱚᱢᱚᱭ ᱪᱷᱩᱴᱤ ᱦᱚᱯᱚᱱ ᱠᱟᱱᱟ।
मैं अतिरिक्त समय में भी काम करता हूँ। , ᱤᱧ ᱵᱟᱹᱲᱛᱤ ᱚᱠᱛᱚ ᱨᱮ ᱦᱚᱸ ᱠᱟᱢᱤ ᱠᱟᱱᱟ।
मैं अपने करियर को लेकर स्पष्ट हूँ। , ᱤᱧ ᱟᱯᱮᱭᱟᱜ ᱠᱮᱨᱤᱭᱟᱨ ᱵᱟᱵᱚᱛᱮ ᱥᱯᱟᱥᱴ ᱢᱮᱱᱟᱜ।
मैं आगे बढ़ना चाहता हूँ। , ᱤᱧ ᱟᱜᱟᱹᱲ ᱵᱟᱹᱲᱛᱤ ᱧᱟᱢ ᱪᱟᱦᱟᱱᱟ।
मुझे अपने स्वास्थ्य की चिंता रहती है। , ᱤᱧ ᱟᱯᱮᱭᱟᱜ ᱥᱮᱦᱚᱛ ᱵᱟᱵᱚᱛᱮ ᱪᱤᱱᱛᱟ ᱢᱮᱱᱟᱜ।
मैं नियमित रूप से डॉक्टर से मिलता हूँ। , ᱤᱧ ᱱᱤᱭᱟᱢᱤᱛ ᱨᱩᱯ ᱨᱮ ᱰᱚᱠᱴᱚᱨ ᱥᱟᱶᱛᱮ ᱢᱤᱞᱟᱣᱟᱜ।
मैं सही दवाइयाँ लेता हूँ। , ᱤᱧ ᱥᱟᱦᱤ ᱫᱟᱣᱟᱭ ᱦᱚᱯᱚᱱ ᱠᱟᱱᱟ।
मैं एलर्जी से सावधान रहता हूँ। , ᱤᱧ ᱮᱞᱟᱨᱡᱤ ᱥᱮ ᱥᱟᱣᱟᱫᱷᱟᱱ ᱢᱮᱱᱟᱜ।
मैं सुबह जल्दी उठता हूँ। , ᱤᱧ ᱥᱟᱠᱟᱢ ᱵᱮᱞᱟ ᱵᱷᱮᱞᱟ ᱩᱛᱷᱟᱣᱟᱜ।
मैं संतुलित आहार लेता हूँ। , ᱤᱧ ᱥᱟᱱᱛᱩᱞᱤᱛ ᱟᱦᱟᱨ ᱦᱚᱯᱚᱱ ᱠᱟᱱᱟ।
मैं घर पर बना खाना खाता हूँ। , ᱤᱧ ᱚᱲᱟᱜ ᱨᱮ ᱵᱟᱱᱟᱣ ᱡᱚᱢ ᱧᱟᱢ ᱠᱟᱱᱟ।
मैं फल और सब्ज़ियाँ रोज़ खाता हूँ। , ᱤᱧ ᱨᱚᱡ ᱯᱷᱚᱞ ᱟᱨ ᱥᱟᱵᱡᱤ ᱧᱟᱢ ᱠᱟᱱᱟ।
मैं चाय सीमित मात्रा में पीता हूँ। , ᱤᱧ ᱪᱟᱭ ᱥᱤᱢᱤᱛ ᱢᱟᱛᱨᱟ ᱨᱮ ᱧᱩᱢ ᱠᱟᱱᱟ।
मैं कॉफी कभी-कभी पीता हूँ। , ᱤᱧ ᱠᱚᱯᱷᱤ ᱠᱟᱵᱷᱤ-ᱠᱟᱵᱷᱤ ᱧᱩᱢ ᱠᱟᱱᱟ।
मैं शराब से दूर रहता हूँ। , ᱤᱧ ᱥᱟᱨᱟᱵ ᱥᱮ ᱫᱩᱨ ᱢᱮᱱᱟᱜ।
मैं अपने परिवार के साथ समय बिताता हूँ। , ᱤᱧ ᱟᱯᱮᱭᱟᱜ ᱯᱟᱨᱤᱵᱟᱨ ᱥᱟᱶᱛᱮ ᱥᱚᱢᱚᱭ ᱵᱤᱛᱟᱣᱟᱜ।
मैं अपने माता-पिता का सम्मान करता हूँ। , ᱤᱧ ᱟᱯᱮᱭᱟᱜ ᱢᱟᱛᱟ-ᱯᱤᱛᱟ ᱥᱟᱢᱢᱟᱱ ᱠᱟᱱᱟ।
मैं बच्चों की शिक्षा पर ध्यान देता हूँ। , ᱤᱧ ᱪᱷᱚᱴᱟ ᱥᱟᱱᱛᱟᱱ ᱥᱤᱠᱷᱟ ᱨᱮ ᱫᱷᱭᱟᱱ ᱠᱟᱱᱟ।
मैं स्कूल के पास रहता हूँ। , ᱤᱧ ᱥᱠᱩᱞ ᱨᱮ ᱦᱟᱛᱟᱜ ᱢᱮᱱᱟᱜ।
मैं रोज़ पढ़ाई के लिए समय निकालता हूँ। , ᱤᱧ ᱨᱚᱡ ᱯᱚᱨᱟᱛ ᱞᱟᱹᱜᱤᱫ ᱥᱚᱢᱚᱭ ᱱᱤᱠᱟᱣᱟᱜ।
मैं नियमित रूप से पुस्तकें पढ़ता हूँ। , ᱤᱧ ᱱᱤᱭᱟᱢᱤᱛ ᱨᱩᱯ ᱨᱮ ᱯᱩᱛᱷᱤ ᱯᱟᱲᱦᱟᱣᱟᱜ।
मुझे नई चीजें सीखना पसंद है। , ᱤᱧᱟᱜ ᱱᱟᱣᱟ ᱪᱮᱫ ᱥᱤᱠᱷᱟ ᱠᱩᱥᱤ ᱢᱮᱱᱟᱜ।
मैं अपने शिक्षकों का सम्मान करता हूँ। , ᱤᱧ ᱟᱯᱮᱭᱟᱜ ᱥᱤᱠᱷᱟᱠ ᱥᱟᱢᱢᱟᱱ ᱠᱟᱱᱟ।
मेरा विद्यालय घर के पास है। , ᱤᱧᱟᱜ ᱵᱤᱫᱽᱭᱟᱞᱚᱭ ᱚᱲᱟᱜ ᱦᱟᱛᱟᱜ ᱢᱮᱱᱟᱜ।
मैं समय पर होमवर्क पूरा करता हूँ। , ᱤᱧ ᱥᱚᱢᱚᱭ ᱨᱮ ᱦᱚᱢᱣᱟᱨᱠ ᱯᱩᱨᱟᱣᱟᱜ।
मैं परीक्षा की तैयारी करता हूँ। , ᱤᱧ ᱯᱚᱨᱤᱠᱥᱟ ᱞᱟᱹᱜᱤᱫ ᱛᱮᱭᱟᱨᱤ ᱠᱟᱱᱟ।
मेरे अंक अच्छे आते हैं। , ᱤᱧᱟᱜ ᱱᱟᱢᱵᱚᱨ ᱵᱷᱟᱞᱚ ᱧᱟᱢᱚᱜ।
मैं उच्च शिक्षा प्राप्त करना चाहता हूँ। , ᱤᱧ ᱩᱸᱪᱚ ᱥᱤᱠᱷᱟ ᱧᱟᱢ ᱪᱟᱦᱟᱱᱟ।
मैं कॉलेज में दाख़िला लेना चाहता हूँ। , ᱤᱧ ᱠᱚᱞᱮᱡ ᱨᱮ ᱫᱟᱠᱷᱤᱞ ᱦᱚᱯᱚᱱ ᱪᱟᱦᱟᱱᱟ।
मुझे अपने भविष्य की चिंता रहती है। , ᱤᱧ ᱟᱯᱮᱭᱟᱜ ᱵᱷᱟᱵᱤᱥᱭᱟ ᱵᱟᱵᱚᱛᱮ ᱪᱤᱱᱛᱟ ᱢᱮᱱᱟᱜ।
मैं छुट्टियों में यात्रा करता हूँ। , ᱤᱧ ᱪᱷᱩᱴᱤ ᱵᱮᱞᱟ ᱨᱮ ᱪᱟᱞᱟᱣᱟᱜ।
